CampaignId,CaseIndex,CaseId,ProblemId,Status,AllInfeasibleStress,InitialSeed,SolverSeed,InitialCount,SequentialBudget,CompletedSequentialEvaluations,TotalEvaluations,InitialFeasibleCount,FinalFeasibleCount,FinalFeasibleRate,FirstFeasibleEvaluationIndex,SequentialEvaluationsToFirstFeasible,ParetoPointCount,FinalHypervolume,HypervolumeReference1,HypervolumeReference2,HypervolumeReferenceSource,FallbackCount,FeasibilityDiscoveryCount,PrimarySelectionCount,ChallengerSelectionCount,FallbackSelectionCount,OtherSelectionCount,WallTimeSeconds,MeanIterationSeconds,MeanPoFFitSeconds,MeanObjectiveFitSeconds,MeanObjectiveDrawSeconds,MeanCandidateGenerationSeconds,MeanAcquisitionSeconds,MeanExpensiveEvaluationSeconds,LoggingLevel,PrimaryCandidateCount,ChallengerCandidateCount,ObjectiveFeatureCount,RunDirectory,ErrorIdentifier,ErrorMessage
"release_benchmark_20260809_134018_466",1,"COSSIN1","COSSIN1","completed",0,2026072401,2026072501,20,30,30,50,8,27,0.54000000000000004,1,0,23,4.9017335172057113,2.1868740517706522,1.2,"derived from final feasible observations",0,0,28,2,0,0,8.2740520000010722,0.27012998333333332,0.0048557699999999997,0.052515753333333338,0.0045373199999999983,0.0048625666666666685,0.20173686999999996,0.00047104666666666673,"summary",1024,512,256,"@CAMPAIGN_ROOT@/01_COSSIN1/ctsemo_20260809_134020_474_seed2026072501","",""
"release_benchmark_20260809_134018_466",2,"COSSIN2","COSSIN2","completed",0,2026072402,2026072502,20,60,60,80,7,36,0.45000000000000001,1,0,19,5.1941632872173882,2.0955065781666877,1.2368729865975265,"derived from final feasible observations",0,0,54,6,0,0,13.263547000005842,0.21341681333333332,0.001530245,0.070166331666666679,0.0024642466666666665,0.0029039999999999999,0.13591029333333335,0.00012043333333333334,"full",1024,512,256,"@CAMPAIGN_ROOT@/02_COSSIN2/ctsemo_20260809_134029_018_seed2026072502","",""
"release_benchmark_20260809_134018_466",3,"BNH","BNH","completed",0,2026072403,2026072503,10,30,30,40,9,39,0.97499999999999998,1,0,34,6405.1884844442302,149.59999999999999,55,"derived from final feasible observations",0,0,28,2,0,0,4.4971810000017287,0.14604531999999998,0.0010222199999999999,0.029328066666666663,0.0023235600000000001,0.0024076366666666658,0.11050559000000001,0.00015734666666666672,"summary",1024,512,256,"@CAMPAIGN_ROOT@/03_BNH/ctsemo_20260809_134043_003_seed2026072503","",""
"release_benchmark_20260809_134018_466",4,"SRN","SRN","completed",0,2026072405,2026072505,10,30,30,40,1,24,0.59999999999999998,10,0,22,25675.628299387856,232.77514629796966,-0.20101586060609833,"derived from final feasible observations",0,0,29,1,0,0,4.5299970000088212,0.14664080000000002,0.00089613666666666671,0.027739550000000002,0.0022443666666666666,0.002328313333333333,0.11299933666666666,0.00014726333333333334,"summary",1024,512,256,"@CAMPAIGN_ROOT@/04_SRN/ctsemo_20260809_134047_670_seed2026072505","",""
"release_benchmark_20260809_134018_466",5,"C2DTLZ2","C2DTLZ2","completed",0,2026072407,2026072507,15,45,45,60,14,57,0.94999999999999996,1,0,30,1.9120389376021165,1.6499999999999999,1.6499999999999999,"derived from final feasible observations",0,0,42,3,0,0,9.9124039999991655,0.21607851111111109,0.0011822533333333335,0.050405013333333332,0.0024194022222222221,0.0030470533333333332,0.1584915888888889,0.00019667333333333329,"summary",1024,512,256,"@CAMPAIGN_ROOT@/05_C2DTLZ2/ctsemo_20260809_134052_396_seed2026072507","",""
