CampaignId,CaseIndex,CaseId,ProblemId,Status,AllInfeasibleStress,InitialSeed,SolverSeed,InitialCount,SequentialBudget,CompletedSequentialEvaluations,TotalEvaluations,InitialFeasibleCount,FinalFeasibleCount,FinalFeasibleRate,FirstFeasibleEvaluationIndex,SequentialEvaluationsToFirstFeasible,ParetoPointCount,FinalHypervolume,HypervolumeReference1,HypervolumeReference2,HypervolumeReferenceSource,FallbackCount,FeasibilityDiscoveryCount,PrimarySelectionCount,ChallengerSelectionCount,FallbackSelectionCount,OtherSelectionCount,WallTimeSeconds,MeanIterationSeconds,MeanPoFFitSeconds,MeanObjectiveFitSeconds,MeanObjectiveDrawSeconds,MeanCandidateGenerationSeconds,MeanAcquisitionSeconds,MeanExpensiveEvaluationSeconds,LoggingLevel,PrimaryCandidateCount,ChallengerCandidateCount,ObjectiveFeatureCount,RunDirectory,ErrorIdentifier,ErrorMessage
"release_benchmark_20260809_134018_466",4,"SRN","SRN","completed",0,2026072405,2026072505,10,30,30,40,1,24,0.59999999999999998,10,0,22,25675.628299387856,232.77514629796966,-0.20101586060609833,"derived from final feasible observations",0,0,29,1,0,0,4.5299970000088212,0.14664080000000002,0.00089613666666666671,0.027739550000000002,0.0022443666666666666,0.002328313333333333,0.11299933666666666,0.00014726333333333334,"summary",1024,512,256,"@CAMPAIGN_ROOT@/04_SRN/ctsemo_20260809_134047_670_seed2026072505","",""
