CampaignId,CaseIndex,CaseId,ProblemId,Status,AllInfeasibleStress,InitialSeed,SolverSeed,InitialCount,SequentialBudget,CompletedSequentialEvaluations,TotalEvaluations,InitialFeasibleCount,FinalFeasibleCount,FinalFeasibleRate,FirstFeasibleEvaluationIndex,SequentialEvaluationsToFirstFeasible,ParetoPointCount,FinalHypervolume,HypervolumeReference1,HypervolumeReference2,HypervolumeReferenceSource,FallbackCount,FeasibilityDiscoveryCount,PrimarySelectionCount,ChallengerSelectionCount,FallbackSelectionCount,OtherSelectionCount,WallTimeSeconds,MeanIterationSeconds,MeanPoFFitSeconds,MeanObjectiveFitSeconds,MeanObjectiveDrawSeconds,MeanCandidateGenerationSeconds,MeanAcquisitionSeconds,MeanExpensiveEvaluationSeconds,LoggingLevel,PrimaryCandidateCount,ChallengerCandidateCount,ObjectiveFeatureCount,RunDirectory,ErrorIdentifier,ErrorMessage
"release_benchmark_20260809_134018_466",5,"C2DTLZ2","C2DTLZ2","completed",0,2026072407,2026072507,15,45,45,60,14,57,0.94999999999999996,1,0,30,1.9120389376021165,1.6499999999999999,1.6499999999999999,"derived from final feasible observations",0,0,42,3,0,0,9.9124039999991655,0.21607851111111109,0.0011822533333333335,0.050405013333333332,0.0024194022222222221,0.0030470533333333332,0.1584915888888889,0.00019667333333333329,"summary",1024,512,256,"@CAMPAIGN_ROOT@/05_C2DTLZ2/ctsemo_20260809_134052_396_seed2026072507","",""
