InputPhysical,PositiveHviFraction,MeanNormalizedHvi,MedianNormalizedHvi,P90NormalizedHvi,P99NormalizedHvi,SampledProfileMaximumNormalizedHvi
2.3275,0.39453125,0.03662839652439,0,0.125124950954158,0.355817388828148,0.71677484206469
2.41,0.39453125,0.0364828708905616,0,0.123842232893797,0.350745677516018,0.717871740862368
2.4925,0.39453125,0.0363506827805992,0,0.1227025758412,0.347846993674618,0.719180074582199
2.575,0.39404296875,0.0362222424814774,0,0.122034722434056,0.34347979571645,0.720696071722467
2.6575,0.3916015625,0.0361031997874918,0,0.120204877209997,0.339073041830737,0.72241515742218
2.74,0.38916015625,0.0359905817724164,0,0.120651056444314,0.335758248355944,0.724331969496495
2.8225,0.3896484375,0.0358785845749249,0,0.119456062242133,0.331998864699542,0.726440377335028
2.905,0.3896484375,0.0357720841982261,0,0.12120199016369,0.330812766415761,0.728733503597546
2.9875,0.39111328125,0.0356699578965652,0,0.121243636966386,0.328255267852547,0.731203748632874
3.07,0.390625,0.0355740784863222,0,0.119464009489205,0.327823671642899,0.73384281753328
3.1525,0.38916015625,0.0354901155928264,0,0.119412585814374,0.328928983682934,0.736641749732567
3.235,0.38916015625,0.0354094822716072,0,0.119629808910005,0.331063302989579,0.739590951040836
3.3175,0.39111328125,0.0353214130319131,0,0.119988039104577,0.331599464383706,0.742680228002529
3.4,0.392578125,0.0352347583133181,0,0.120024584575209,0.3317766316136,0.745898824456225
3.4825,0.3896484375,0.0351647951307261,0,0.118669887626428,0.334053701249922,0.749235460164115
3.565,0.3916015625,0.0351078914898299,0,0.11736195977349,0.336364073916714,0.752678371373173
3.6475,0.390625,0.035051167075524,0,0.117731939828497,0.33822619751646,0.756215353160935
3.73,0.38720703125,0.0349940048194972,0,0.116399631471859,0.339899778669329,0.759833803413972
3.8125,0.38720703125,0.0349390417263935,0,0.1147730178973,0.341577246614282,0.763520768278252
3.895,0.38720703125,0.0348867781033929,0,0.114998041184277,0.340485259007257,0.767262988916261
3.9775,0.388671875,0.0348456495349091,0,0.116651105687202,0.338848625852757,0.771046949402282
4.06,0.3876953125,0.0348075628214285,0,0.115113996287506,0.337084015946049,0.774858925577578
4.1425,0.3857421875,0.0347718982246729,0,0.114915867629543,0.337617668133886,0.778685034689581
4.225,0.3857421875,0.0347364204793055,0,0.116003335871332,0.339097409863516,0.782511285631107
4.3075,0.3837890625,0.0347065479202246,0,0.115271141675924,0.339676272250212,0.786323629595276
4.39,0.38134765625,0.0346760996233554,0,0.114414514096434,0.339714620965599,0.790108010960027
4.4725,0.38330078125,0.034652193688871,0,0.113867758150762,0.3404443960067,0.793850418213662
4.555,0.38232421875,0.0346282912066291,0,0.113893443542438,0.341137195038405,0.797536934734358
4.6375,0.38232421875,0.0346108944479068,0,0.11383350818977,0.341790520107391,0.801153789234281
4.72,0.380859375,0.0345937430679403,0,0.113990023310868,0.342401972860916,0.804687405682786
4.8025,0.3779296875,0.0345806737133754,0,0.113902585521102,0.342179819945128,0.808124452522858
4.885,0.3798828125,0.0345688272074494,0,0.113467704491339,0.34194577324023,0.811451890998104
4.9675,0.38232421875,0.0345625326927729,0,0.11420105455023,0.343066348119198,0.814657022410968
5.05,0.3818359375,0.034560441047549,0,0.114473770403471,0.342203379787867,0.817727534137149
5.1325,0.38330078125,0.0345608241019832,0,0.116166387235029,0.341225060413916,0.820651544222904
5.215,0.3837890625,0.0345568501986989,0,0.11690984667956,0.340292876582496,0.823417644402182
5.2975,0.38818359375,0.0345557959139391,0,0.115676592914742,0.339541014564159,0.826014941371969
5.38,0.388671875,0.0345559766048224,0,0.115063410879505,0.338356432905483,0.828433096172404
5.4625,0.388671875,0.0345589384266642,0,0.116465740251175,0.335038860799037,0.830662361525699
5.545,0.388671875,0.0345738157545116,0,0.117739261862615,0.333706404430294,0.832693616994997
5.6275,0.38818359375,0.0345917612828716,0,0.117514364774447,0.333746910279215,0.834518401832324
5.71,0.38818359375,0.0346118831705301,0,0.117255749874375,0.333674517935675,0.836128945395092
5.7925,0.388671875,0.0346376699992699,0,0.11606697582334,0.33348565878881,0.837518195016879
5.875,0.3916015625,0.0346684294587438,0,0.115623418939975,0.33335555055605,0.838679841231117
5.9575,0.39208984375,0.0347000665296939,0,0.115844680542302,0.330358069369782,0.839608340254233
6.04,0.392578125,0.0347285555537065,0,0.115140889475949,0.327131964935415,0.840298933645677
6.1225,0.3955078125,0.0347565301704344,0,0.116180789012726,0.323732788018998,0.840747665073792
6.205,0.396484375,0.0347832679713593,0,0.116767865042477,0.320168516481727,0.840951394127076
6.2875,0.39697265625,0.0348070190042851,0,0.116501787319021,0.316447712270586,0.840907807119437
6.37,0.396484375,0.0348254139269027,0,0.118276714131741,0.312941727013304,0.840615424854363
6.4525,0.39453125,0.0348439802907032,0,0.11811811100742,0.311159531786085,0.840073607319939
6.535,0.3955078125,0.0348684629459727,0,0.118278819965274,0.309407082873897,0.839282555299326
6.6175,0.39697265625,0.0348976197720892,0,0.118246063425165,0.307490370802798,0.838243308895554
6.7,0.3955078125,0.0349306609951641,0,0.118629599134493,0.305413605407343,0.836957742976823
6.7825,0.39697265625,0.03497351805074,0,0.119082815082855,0.306312736451231,0.835428559564667
6.865,0.3994140625,0.0350218616247277,0,0.120071610194477,0.307171630556934,0.833659277194981
6.9475,0.39794921875,0.0350714865037482,0,0.119326533942113,0.307937427591089,0.831654217296473
7.03,0.3994140625,0.0351184861741666,0,0.119624840827666,0.308605054793922,0.82941848763883
7.1125,0.39990234375,0.0351668203091814,0,0.118456069562427,0.30931533853223,0.826957962917807
7.195,0.40283203125,0.035213132744218,0,0.11980277568306,0.306271419680658,0.824279262552106
7.2775,0.40234375,0.0352632290222558,0,0.119338120984741,0.305846090674228,0.821389725778053
7.36,0.40234375,0.03531522237491,0,0.11746681218002,0.305677846729048,0.818297384138365
7.4425,0.4052734375,0.0353697175758497,0,0.117783847016863,0.303481073851703,0.815010931471946
7.525,0.4052734375,0.0354253989184645,0,0.117591975298696,0.303743573463611,0.811539691517685
7.6075,0.4052734375,0.0354834244648421,0,0.118785303054934,0.304130202561269,0.807893583257553
7.69,0.40478515625,0.0355416375178551,0,0.119514381346466,0.302995161566745,0.804083084130538
7.7725,0.4052734375,0.0355941596749878,0,0.119491859830227,0.30491003682524,0.800119191255907
7.855,0.4072265625,0.0356427779323669,0,0.119405440051706,0.306716742580843,0.796013380815167
7.9375,0.40771484375,0.0356947189108828,0,0.120035732530404,0.308311601727589,0.791777565742123
8.02,0.408203125,0.0357442367842335,0,0.119633228870248,0.308184229349435,0.787424051884819
8.1025,0.40673828125,0.0357904351614834,0,0.119407170582163,0.307082976644985,0.782965492800038
8.185,0.40576171875,0.0358338892233979,0,0.120419989118889,0.308250523763183,0.778414843352711
8.2675,0.4072265625,0.0358757415346292,0,0.121988973383578,0.309076687612766,0.773785312292126
8.35,0.4072265625,0.0359257631362161,0,0.121528475426209,0.308014702226032,0.769090313982126
8.4325,0.40771484375,0.035987662702147,0,0.122330877298695,0.30692605424597,0.764343419466609
8.515,0.40673828125,0.0360515834246423,0,0.122718363867479,0.305812651427642,0.759558307048801
8.5975,0.408203125,0.036121579214999,0,0.123757863964834,0.304725226440225,0.75474871257225
8.68,0.4072265625,0.0361893994169457,0,0.124533917755601,0.303623832484206,0.749928379583152
8.7625,0.40771484375,0.0362600205237839,0,0.124522666248989,0.304240316646251,0.745111029879614
8.845,0.40869140625,0.036334251441887,0,0.12521260719328,0.306286122807873,0.740310277343988
8.9275,0.40771484375,0.0364047328389412,0,0.125589762606313,0.306411214494112,0.735539567493028
9.01,0.40966796875,0.0364755748735693,0,0.125725378812572,0.307483380289247,0.730812180409905
9.0925,0.40966796875,0.0365475751741377,0,0.124248987314719,0.309031841021385,0.726141159357282
9.175,0.41162109375,0.0366150072858443,0,0.123911172106292,0.310394854725795,0.721539264064144
9.2575,0.4130859375,0.0366868358690764,0,0.123891926819299,0.3100124180524,0.717018925149113
9.34,0.41455078125,0.0367625280220835,0,0.124752956203976,0.309501360089931,0.712592199846941
9.4225,0.4150390625,0.036837964425342,0,0.12597874558139,0.308816623145999,0.708270729198878
9.505,0.4130859375,0.036908536204857,0,0.125346881561909,0.309153326744339,0.704065696863196
9.5875,0.4150390625,0.036973532640489,0,0.125129505690908,0.309054521122463,0.699987789693081
9.67,0.41455078125,0.0370307221524564,0,0.12514951540126,0.309064904537334,0.696047160227517
9.7525,0.4169921875,0.0370943651289409,0,0.126826010888248,0.306968435574312,0.69225339122625
9.835,0.4169921875,0.0371651546930892,0,0.125743939804462,0.305164954514637,0.68861546237936
9.9175,0.4189453125,0.0372346251819871,0,0.125679980814028,0.303373709507877,0.685141719308368
10,0.42041015625,0.0373039220237799,0,0.125867619323889,0.300401946160213,0.68183984650457
