InputPhysical,PositiveHviFraction,MeanNormalizedHvi,MedianNormalizedHvi,P90NormalizedHvi,P99NormalizedHvi,SampledProfileMaximumNormalizedHvi
2.3275,0.54248046875,0.0589567349991539,0.0073388198633112,0.16345937923812,0.543450073847032,0.778955721506373
2.41,0.53076171875,0.0583675056086621,0.00632271836555597,0.167037550631089,0.544345658586219,0.760792651154517
2.4925,0.51416015625,0.0575632800592576,0.00330451284988632,0.162539201131966,0.538757212054438,0.72072994185738
2.575,0.505859375,0.0562873672685994,0.000306624100736542,0.155553576935209,0.520268157817445,0.688230916781058
2.6575,0.48876953125,0.0543592462667707,0,0.154729219790272,0.508771395113182,0.657230038193581
2.74,0.4794921875,0.0523019928147627,0,0.150037581034739,0.476214909145983,0.648772378025371
2.8225,0.478515625,0.0500883873768725,0,0.146003635334729,0.433251801944162,0.621537817221281
2.905,0.4697265625,0.0476458783636576,0,0.13999274079988,0.385671774450705,0.596308220514837
2.9875,0.46630859375,0.0449913776749698,0,0.137904913173844,0.371220026745033,0.564502349760271
3.07,0.44921875,0.042383709281936,0,0.13993333339123,0.363971367061452,0.517107151975747
3.1525,0.43408203125,0.0398152928101524,0,0.134332071689637,0.347408584017379,0.457029750891064
3.235,0.41650390625,0.0373256600784595,0,0.124487608333545,0.329214836340828,0.429457640872431
3.3175,0.400390625,0.0348332921394398,0,0.118890338237007,0.310114830150123,0.387547290230174
3.4,0.3974609375,0.0322420991964679,0,0.114042323024049,0.279335846884829,0.331509720102812
3.4825,0.3642578125,0.0297621843503708,0,0.108965849929425,0.264697833309394,0.31056485878967
3.565,0.33642578125,0.0275739272634913,0,0.100615344693234,0.257791847252684,0.328312298411932
3.6475,0.31005859375,0.0255273833308032,0,0.09308154558093,0.257476732692129,0.351786644731699
3.73,0.3017578125,0.0237257600427853,0,0.0892715334159683,0.265171482517973,0.363999830391326
3.8125,0.28857421875,0.0223137074427292,0,0.0842678108324017,0.275086342703446,0.360052233202926
3.895,0.27197265625,0.021284814089566,0,0.080972313659218,0.263931551929811,0.349563628809302
3.9775,0.27490234375,0.0206910756371753,0,0.079603645436581,0.262787060307044,0.355819125109551
4.06,0.26806640625,0.0206251011881764,0,0.0779202784625541,0.24895028582921,0.366735773285713
4.1425,0.2744140625,0.0209714264720669,0,0.0764763957610273,0.244576533912609,0.364451048506205
4.225,0.2939453125,0.0216171100913267,0,0.0803826068090294,0.248682636274723,0.352796225661134
4.3075,0.3095703125,0.0223713185332537,0,0.0818725527277474,0.255494001627143,0.337154609802763
4.39,0.33740234375,0.0230197345329681,0,0.086624280823262,0.246388894256202,0.30452846724784
4.4725,0.3466796875,0.0236001917319242,0,0.0859457877116505,0.231473109866475,0.282578624745107
4.555,0.35498046875,0.0239415181296287,0,0.0905756644678301,0.205448748301752,0.2631422600436
4.6375,0.3720703125,0.0237865803054884,0,0.0918242340526465,0.194745224255555,0.227002416835703
4.72,0.38037109375,0.0234400027352203,0,0.0917976520421546,0.169578200323001,0.235175879370209
4.8025,0.38671875,0.0231120289272312,0,0.0901156753049494,0.160371245381841,0.255078770737669
4.885,0.38720703125,0.0229776198724382,0,0.0852317931119315,0.158326721927247,0.258172111652844
4.9675,0.39453125,0.0231215143333971,0,0.0839252329846363,0.166410252185396,0.24636111502405
5.05,0.3935546875,0.0237756226261337,0,0.0884757325143255,0.168514292971866,0.226321396177646
5.1325,0.392578125,0.0248238341384293,0,0.0905317637465193,0.165196956683555,0.269796506744386
5.215,0.40869140625,0.0260077145007383,0,0.0962211793450145,0.17726467124047,0.31432443589432
5.2975,0.419921875,0.0272162151254681,0,0.0965597056193543,0.182293909617668,0.350924354111519
5.38,0.421875,0.0281964245688081,0,0.0984585636030109,0.202616724262328,0.373559518690294
5.4625,0.4169921875,0.0291654194602171,0,0.0993401308164932,0.219567128473185,0.37839539662805
5.545,0.42138671875,0.0299322575364837,0,0.100554049362928,0.214684469708375,0.36466566571966
5.6275,0.42041015625,0.0304313448755381,0,0.104331210113506,0.217489864070323,0.346222193956124
5.71,0.41552734375,0.0307327506184662,0,0.104957837450248,0.223480206976128,0.327226530717962
5.7925,0.4130859375,0.0311977404477597,0,0.112552609401796,0.227838266071495,0.317542071088887
5.875,0.40869140625,0.0316788099571151,0,0.11552406772769,0.221227249885206,0.313431933709191
5.9575,0.408203125,0.0318315564182985,0,0.112876210265732,0.208239555480759,0.301608769490382
6.04,0.408203125,0.0317385292800782,0,0.110872029974532,0.201442419895761,0.299995567409422
6.1225,0.4140625,0.0313950642935729,0,0.113451594482278,0.200342479226971,0.279649984638581
6.205,0.419921875,0.0309726223039471,0,0.109827353126468,0.198523941069556,0.244794553801247
6.2875,0.42138671875,0.0307958351418039,0,0.109384577432056,0.196664110052325,0.278117148071046
6.37,0.40966796875,0.0309963628676562,0,0.10823954040522,0.206799755483367,0.308443921150306
6.4525,0.40966796875,0.0312965320261519,0,0.108944217043163,0.223514285524568,0.329244949458108
6.535,0.40185546875,0.0314762074925719,0,0.109519202858504,0.249137368677641,0.333307383832991
6.6175,0.39501953125,0.0313357893262362,0,0.108611187179316,0.254905025270319,0.323068030063712
6.7,0.3896484375,0.0311143639413162,0,0.106373051302033,0.263647424934161,0.323147617495293
6.7825,0.3876953125,0.0305904264066127,0,0.106459254596707,0.261684351758445,0.361099375120699
6.865,0.38330078125,0.029856651376021,0,0.109900473676772,0.256694613309765,0.38399826142443
6.9475,0.3720703125,0.028876253296317,0,0.109996190630763,0.253797919276563,0.395981196517939
7.03,0.36767578125,0.0277743780210592,0,0.10599820734117,0.238518007342737,0.407750688882555
7.1125,0.3642578125,0.0267768206928928,0,0.103554068916594,0.226263225358337,0.400645880309392
7.195,0.3623046875,0.0260810684926803,0,0.0984755870349193,0.234085842173553,0.37503943352665
7.2775,0.3603515625,0.0255472236899774,0,0.0955330794478113,0.229009033769826,0.334592021789709
7.36,0.35595703125,0.025235894162405,0,0.100767753873058,0.230642721256629,0.289847029032121
7.4425,0.34912109375,0.025002150792296,0,0.101947170240387,0.21760402618692,0.284730121584635
7.525,0.35107421875,0.0247114410657485,0,0.103391295069524,0.205297819557311,0.285970982528207
7.6075,0.3505859375,0.0242659298066517,0,0.101573429204212,0.199161689200917,0.281422015949476
7.69,0.3486328125,0.0233620485784501,0,0.0957942635186796,0.190085390646364,0.260197886600787
7.7725,0.35107421875,0.0218681932130542,0,0.0905186554400848,0.181814827878618,0.252641379054607
7.855,0.33935546875,0.0200981994460501,0,0.0854267903373496,0.167128153477939,0.256121443809186
7.9375,0.32470703125,0.0181494522007052,0,0.0803297838209071,0.152668597798593,0.251176950560193
8.02,0.3154296875,0.0163208050385266,0,0.0687293939576714,0.143397289917534,0.246841079379436
8.1025,0.2939453125,0.0148397220477296,0,0.0611648317450749,0.147135639022949,0.225721475913197
8.185,0.26953125,0.0140419645574298,0,0.0596258269541078,0.145536329293733,0.208126093546379
8.2675,0.26318359375,0.0138804910586671,0,0.0598495358948252,0.152621836934274,0.2074927738319
8.35,0.2646484375,0.0143851169567374,0,0.0609305649823424,0.159676990310681,0.228373679243163
8.4325,0.26123046875,0.0154967495310344,0,0.0675162897372955,0.169893684046671,0.24255628755592
8.515,0.25830078125,0.0167822186798511,0,0.0738405621087291,0.173410126092996,0.248644093004835
8.5975,0.25830078125,0.0178709717918371,0,0.0766000906752606,0.175086883067158,0.246995180152577
8.68,0.255859375,0.0186546026810195,0,0.0754425410264384,0.193330122644617,0.239610116711172
8.7625,0.2451171875,0.0191923141995177,0,0.0750489570865851,0.21338793900611,0.235691170736475
8.845,0.22900390625,0.0194383825914872,0,0.079085972859942,0.230411692224531,0.263032845055181
8.9275,0.22021484375,0.0198457360261293,0,0.0802404373289542,0.24917507416437,0.282139882203119
9.01,0.2197265625,0.0202046945017985,0,0.0784619738499142,0.26027295806867,0.304849932786364
9.0925,0.22021484375,0.0205681743892605,0,0.08225726069521,0.265745029382399,0.31816650207008
9.175,0.21923828125,0.0208478332621399,0,0.084618763397164,0.256538228847184,0.316612234435815
9.2575,0.21728515625,0.0209281724694641,0,0.0863454961612334,0.2536501711831,0.308575015551656
9.34,0.22216796875,0.0210359795711627,0,0.0852190318097202,0.255995551235305,0.304767566202635
9.4225,0.22900390625,0.0210818966649762,0,0.0794857169026054,0.243600878571083,0.296189277896513
9.505,0.25341796875,0.0213100119088481,0,0.0788319664568906,0.238830600620669,0.277981016610925
9.5875,0.2666015625,0.0218805886868914,0,0.0829856605218517,0.237994846612033,0.265975627268776
9.67,0.27978515625,0.0224704308136393,0,0.0874386315736312,0.229028735521507,0.262245919443646
9.7525,0.298828125,0.0230599089937124,0,0.0917702845983773,0.21476726338623,0.249618812182247
9.835,0.30615234375,0.023534089440188,0,0.094062839557988,0.202607369312413,0.23764116934711
9.9175,0.322265625,0.0237632241750362,0,0.0940441932893122,0.1908539232346,0.231074083601021
10,0.31982421875,0.0236629476081173,0,0.093176043188272,0.178731159578535,0.23585276375305
