ProblemId,Family,Dimension,Replicate,Method,ProbeSeed,RfSeed,ProbeCount,ProbeFeasibleCount,ProbeInfeasibleCount,ProbeFeasibleRate,PredictedFeasibleRate,TruePositive,FalsePositive,FalseNegative,TrueNegative,AUC,AveragePrecision,Brier,BalancedBrier,ECE10,FalsePositiveRate,FalseNegativeRate,FalseDiscoveryRate,BalancedAccuracy,BalancedError,DomainError,ConfidentFalsePositiveRate,ConfidentFalseNegativeRate,AmbiguousRate,ZeroMass,OneMass,PredictionFile
CF1_D4,CF1,4,1,clipped_GP_mean,2026073102,2026073601,262144,130171,131973,0.496562957763672,0.245758056640625,54035,10389,76136,121584,0.818129879344149,0.763869082056583,0.213185559292066,0.214126967614972,0.19015320286553,0.0787206474051511,0.584892180285932,0.161259778964361,0.668193586154459,0.331806413845541,0.330066680908203,0.0215650170868284,0.219757088752487,0.471836090087891,0.173919677734375,0.00362396240234375,
CF1_D4,CF1,4,1,offline_RF_proxy,2026073102,2026073601,262144,130171,131973,0.496562957763672,0.131679534912109,25397,9122,104774,122851,0.716063515258589,0.677957925806505,0.284763422187821,0.286315696980613,0.253004921353053,0.0691201988285483,0.804895099522935,0.26426026246415,0.562992350824258,0.437007649175742,0.434478759765625,0.00769854439923318,0.566201381260035,0.294971466064453,0.00020599365234375,0,
CF1_D4,CF1,4,2,clipped_GP_mean,2026073102,2026073602,262144,130171,131973,0.496562957763672,0.185867309570312,41075,7649,89096,124324,0.825162159015067,0.770927844266038,0.220075831422613,0.221121092337105,0.211844781436789,0.0579588249111561,0.684453526515122,0.156986290123964,0.628793824286861,0.371206175713139,0.369052886962891,0.0234896531866367,0.256447288566578,0.436260223388672,0.207790374755859,0.00549697875976562,
CF1_D4,CF1,4,2,offline_RF_proxy,2026073102,2026073602,262144,130171,131973,0.496562957763672,0.129341125488281,30490,3416,99681,128557,0.767375865572542,0.779359045920727,0.2500411250716,0.251415972776518,0.228007467335494,0.0258840823501777,0.765769641471603,0.100749129947502,0.60417313808911,0.39582686191089,0.393283843994141,0.00128814227152524,0.454855536179333,0.320465087890625,0,0,
CF1_D4,CF1,4,3,clipped_GP_mean,2026073102,2026073603,262144,130171,131973,0.496562957763672,0.261341094970703,57746,10763,72425,121210,0.81532832912361,0.762615607084307,0.218077146151497,0.219076373603525,0.207409179050515,0.0815545604025066,0.556383526284656,0.157103446262535,0.681030956656419,0.318969043343581,0.317337036132812,0.0348177278685792,0.268700401779198,0.392051696777344,0.239917755126953,0.0101318359375,
CF1_D4,CF1,4,3,offline_RF_proxy,2026073102,2026073603,262144,130171,131973,0.496562957763672,0.203399658203125,45016,8304,85155,123669,0.782615446689436,0.751111676441666,0.230551888574439,0.2316461411246,0.188399287556845,0.062921961310268,0.654177965906385,0.155738934733683,0.641450036391674,0.358549963608326,0.356517791748047,0.0287861911148493,0.411566324296502,0.304454803466797,0,0,
CF1_D4,CF1,4,4,clipped_GP_mean,2026073102,2026073604,262144,130171,131973,0.496562957763672,0.187938690185547,42108,7159,88063,124814,0.818640706382231,0.782574474842322,0.222219096433383,0.223306621171963,0.212204908898507,0.0542459442461716,0.676517811186824,0.145310248239186,0.634618122283502,0.365381877716498,0.363243103027344,0.0226713039788442,0.283634603713577,0.391529083251953,0.210681915283203,0.00852584838867188,
CF1_D4,CF1,4,4,offline_RF_proxy,2026073102,2026073604,262144,130171,131973,0.496562957763672,0.140209197998047,28597,8158,101574,123815,0.752282571149032,0.716742427094239,0.258805395776839,0.260173958745053,0.224663120514501,0.0618156744182522,0.780312051071283,0.221956196435859,0.578936137255232,0.421063862744768,0.418594360351562,0.00659225750721739,0.524632982768819,0.297187805175781,0,0,
CF1_D4,CF1,4,5,clipped_GP_mean,2026073102,2026073605,262144,130171,131973,0.496562957763672,0.2940673828125,62872,14216,67299,117757,0.81073120960539,0.757537184386754,0.203991075342427,0.204707544514479,0.1564510855239,0.107719003129428,0.517004555546166,0.184412619344126,0.687638220662203,0.312361779337797,0.310955047607422,0.0362498389822161,0.181822372110532,0.479743957519531,0.186740875244141,0.0097198486328125,
CF1_D4,CF1,4,5,offline_RF_proxy,2026073102,2026073605,262144,130171,131973,0.496562957763672,0.198875427246094,45400,6734,84771,125239,0.796926130914944,0.791452150589542,0.220520765091016,0.221533205517121,0.172451765650795,0.0510255885673585,0.651228000092186,0.129167146200176,0.648873205670228,0.351126794329772,0.349063873291016,0.00291726337963068,0.323950803174286,0.432502746582031,0,0,
CF1_D10,CF1,10,1,clipped_GP_mean,2026073102,2026073601,262144,137352,124792,0.523956298828125,0.103874206542969,20768,6462,116584,118330,0.639540922374755,0.646629606107707,0.384576350524758,0.368954542170891,0.374921869494066,0.051782165523431,0.848797250859107,0.237311788468601,0.549710291808731,0.450289708191269,0.469383239746094,0.0238877492146932,0.740731842273866,0.131443023681641,0.48590087890625,0.011993408203125,
CF1_D10,CF1,10,1,offline_RF_proxy,2026073102,2026073601,262144,137352,124792,0.523956298828125,0.183151245117188,36333,11679,101019,113113,0.660228454121681,0.679391259096453,0.260941690365634,0.254021241629944,0.175570410269278,0.0935877299826912,0.735475275205312,0.24325168707823,0.585468497405998,0.414531502594002,0.429908752441406,0.020530162189884,0.430783679888171,0.407333374023438,0,0,
CF1_D10,CF1,10,2,clipped_GP_mean,2026073102,2026073602,262144,137352,124792,0.523956298828125,0.0873870849609375,17741,5167,119611,119625,0.63126583484706,0.64522583491116,0.387927024704881,0.371907264984203,0.378992223549186,0.0414048977498558,0.870835517502475,0.225554391478959,0.543879792373834,0.456120207626166,0.475990295410156,0.0170123084813129,0.765369270196284,0.125110626220703,0.455131530761719,0.00791549682617188,
CF1_D10,CF1,10,2,offline_RF_proxy,2026073102,2026073602,262144,137352,124792,0.523956298828125,0.384426116943359,72098,28677,65254,96115,0.692352827128338,0.722379683648926,0.224097456763509,0.222340366075601,0.0567181147721712,0.229798384511828,0.475085910652921,0.284564624162739,0.647557852417626,0.352442147582374,0.358318328857422,0.0472305917045964,0.146805288601549,0.641845703125,0,0,
CF1_D10,CF1,10,3,clipped_GP_mean,2026073102,2026073603,262144,137352,124792,0.523956298828125,0.161994934082031,35742,6724,101610,118068,0.651240802093484,0.69722997098145,0.345990281967778,0.332221318857614,0.327140623342165,0.0538816590807103,0.739778088415167,0.158338435454246,0.603170126252061,0.396829873747939,0.413261413574219,0.0206663888710815,0.63112295416157,0.153728485107422,0.477016448974609,0.026611328125,
CF1_D10,CF1,10,3,offline_RF_proxy,2026073102,2026073603,262144,137352,124792,0.523956298828125,0.287910461425781,56217,19257,81135,105535,0.676711848270896,0.722096321053668,0.234646156786858,0.230567352007991,0.107352541855403,0.154312776460029,0.590708544469684,0.255147468002226,0.627489339535143,0.372510660464857,0.382965087890625,0.0285675363805372,0.286118877045838,0.498947143554688,0,0,
CF1_D10,CF1,10,4,clipped_GP_mean,2026073102,2026073604,262144,137352,124792,0.523956298828125,0.113269805908203,22715,6978,114637,117814,0.654587893524438,0.664077265479135,0.349450672492295,0.335814834871887,0.332860975216991,0.0559170459644849,0.834621993127148,0.23500488330583,0.554730480454184,0.445269519545816,0.463924407958984,0.0188794153471376,0.673051721125284,0.192081451416016,0.329059600830078,0.00526809692382812,
CF1_D10,CF1,10,4,offline_RF_proxy,2026073102,2026073604,262144,137352,124792,0.523956298828125,0.403305053710938,79379,26345,57973,98447,0.737711626903997,0.75185450219812,0.210212739545779,0.208786908579323,0.0502426931214711,0.211111289185204,0.422076125575165,0.249186561234914,0.683406292619816,0.316593707380184,0.321647644042969,0.061510353227771,0.13722406663172,0.563911437988281,0,0,
CF1_D10,CF1,10,5,clipped_GP_mean,2026073102,2026073605,262144,137352,124792,0.523956298828125,0.168247222900391,37684,6421,99668,118371,0.697949567152489,0.731066640459353,0.318647406124094,0.306174305597108,0.305651171441657,0.0514536188217193,0.725639233502242,0.14558440086158,0.611453573838019,0.388546426161981,0.404697418212891,0.0195605487531252,0.596569398334207,0.170150756835938,0.373668670654297,0.0271987915039062,
CF1_D10,CF1,10,5,offline_RF_proxy,2026073102,2026073605,262144,137352,124792,0.523956298828125,0.385795593261719,75019,26115,62333,98677,0.734418951958355,0.744127530211545,0.215257403607435,0.214600178296846,0.0757700648131197,0.209268222321944,0.453819383773079,0.258221765182827,0.668456196952488,0.331543803047512,0.33740234375,0.137781268030002,0.155410915021259,0.444934844970703,0,0,
C2DTLZ2_D4_R02,C2DTLZ2_R02,4,1,clipped_GP_mean,2026073104,2026073801,262144,34193,227951,0.130435943603516,0.0479240417480469,7555,5008,26638,222943,0.489583485344236,0.295203663812344,0.198372399443837,0.259667136796883,0.284498182197495,0.0219696338248132,0.779048343228146,0.398630900262676,0.59949101147352,0.40050898852648,0.120719909667969,0.00114059600528184,0.21516099786506,0.794940948486328,0.0282478332519531,0.0036163330078125,
C2DTLZ2_D4_R02,C2DTLZ2_R02,4,1,offline_RF_proxy,2026073104,2026073801,262144,34193,227951,0.130435943603516,0.0942611694335938,10982,13728,23211,214223,0.743292791359565,0.399598114846536,0.104790292435065,0.257106763831828,0.0659513335883929,0.060223469078881,0.678823150937326,0.555564548765682,0.630476689991896,0.369523310008104,0.140911102294922,0.0128317050594207,0.451729886234024,0.177864074707031,0.0220985412597656,0,
C2DTLZ2_D4_R02,C2DTLZ2_R02,4,2,clipped_GP_mean,2026073104,2026073802,262144,34193,227951,0.130435943603516,0.150150299072266,9727,29634,24466,198317,0.511997383544216,0.294072309376759,0.196603496104719,0.269488066056051,0.271972256173584,0.130001623155854,0.715526569765741,0.75287721348543,0.577235903539202,0.422764096460798,0.206375122070312,0.0216800979157801,0.368554967390986,0.664909362792969,0.0400619506835938,0.0097808837890625,
C2DTLZ2_D4_R02,C2DTLZ2_R02,4,2,offline_RF_proxy,2026073104,2026073802,262144,34193,227951,0.130435943603516,0.154701232910156,15039,25515,19154,202436,0.736450843242316,0.384776971762963,0.121268061067722,0.235501519997847,0.103688479012282,0.111931950287562,0.560173134852163,0.629161118508655,0.663947457430138,0.336052542569862,0.170398712158203,0.0510592188672127,0.351036761910333,0.196636199951172,0,0,
C2DTLZ2_D4_R02,C2DTLZ2_R02,4,3,clipped_GP_mean,2026073104,2026073803,262144,34193,227951,0.130435943603516,0.187110900878906,16598,32452,17595,195499,0.628914603670691,0.442458377707619,0.178735031055627,0.238774082894574,0.262467290016435,0.142363929090024,0.514579007399175,0.661610601427115,0.671528531755401,0.328471468244599,0.190914154052734,0.0248562190997188,0.357880267891089,0.579643249511719,0.04937744140625,0.0120201110839844,
C2DTLZ2_D4_R02,C2DTLZ2_R02,4,3,offline_RF_proxy,2026073104,2026073803,262144,34193,227951,0.130435943603516,0.264308929443359,23039,46248,11154,181703,0.859077059307891,0.52198750344651,0.130515239048857,0.162523041660931,0.18499551860113,0.202885707893363,0.32620711841605,0.667484520905798,0.735453586845293,0.264546413154707,0.218971252441406,0.0679926826379353,0.159389348697102,0.254241943359375,0,0,
C2DTLZ2_D4_R02,C2DTLZ2_R02,4,4,clipped_GP_mean,2026073104,2026073804,262144,34193,227951,0.130435943603516,0.141819000244141,14416,22761,19777,205190,0.593454866828033,0.413323792567145,0.179774644454992,0.252500596104395,0.265975781095163,0.0998504064469996,0.578393238382125,0.612233370094413,0.660878177585438,0.339121822414562,0.162269592285156,0.0172405473106062,0.380633462989501,0.609615325927734,0.04852294921875,0.012420654296875,
C2DTLZ2_D4_R02,C2DTLZ2_R02,4,4,offline_RF_proxy,2026073104,2026073804,262144,34193,227951,0.130435943603516,0.107105255126953,11777,16300,22416,211651,0.841911980589192,0.42263014655007,0.103465563438662,0.218793302770801,0.0848782836318646,0.0715065957157459,0.655572778053988,0.580546354667521,0.636460313115133,0.363539686884867,0.147689819335938,0.0319059797939031,0.449682683590209,0.142818450927734,0,0,
C2DTLZ2_D4_R02,C2DTLZ2_R02,4,5,clipped_GP_mean,2026073104,2026073805,262144,34193,227951,0.130435943603516,0.053680419921875,7497,6575,26696,221376,0.532180499848863,0.299485766468698,0.196447397399694,0.247666027904727,0.287525218396014,0.0288439182104926,0.780744596847308,0.467239909039227,0.5952057424711,0.4047942575289,0.126918792724609,0.000780869572846796,0.129821893369988,0.816307067871094,0.0257034301757812,0.00241851806640625,
