Family,Method,Replicate,LowDimension,HighDimension,LowPrevalence,HighPrevalence,LowAUC,HighAUC,DeltaAUC,LowAveragePrecision,HighAveragePrecision,DeltaAveragePrecision,LowBrier,HighBrier,DeltaBrier,LowBalancedBrier,HighBalancedBrier,DeltaBalancedBrier,LowECE10,HighECE10,DeltaECE10,LowBalancedAccuracy,HighBalancedAccuracy,DeltaBalancedAccuracy,LowBalancedError,HighBalancedError,DeltaBalancedError,LowFalsePositiveRate,HighFalsePositiveRate,DeltaFalsePositiveRate,LowFalseNegativeRate,HighFalseNegativeRate,DeltaFalseNegativeRate,LowFalseDiscoveryRate,HighFalseDiscoveryRate,DeltaFalseDiscoveryRate,LowDomainError,HighDomainError,DeltaDomainError,LowConfidentFalsePositiveRate,HighConfidentFalsePositiveRate,DeltaConfidentFalsePositiveRate,LowConfidentFalseNegativeRate,HighConfidentFalseNegativeRate,DeltaConfidentFalseNegativeRate,LowPredictedFeasibleRate,HighPredictedFeasibleRate,DeltaPredictedFeasibleRate,LowAmbiguousRate,HighAmbiguousRate,DeltaAmbiguousRate,LowZeroMass,HighZeroMass,DeltaZeroMass,LowOneMass,HighOneMass,DeltaOneMass
C2DTLZ2_R02,offline_RF_proxy,3,4,6,0.130435943603516,0.028076171875,0.859077059307891,0.771361323464189,-0.0877157358437018,0.52198750344651,0.195155613334736,-0.326831890111775,0.130515239048857,0.0383782512947555,-0.092136987754102,0.162523041660931,0.381207180306097,0.218684138645167,0.18499551860113,0.0453612003755317,-0.139634318225598,0.735453586845293,0.586502821145004,-0.148950765700289,0.264546413154707,0.413497178854996,0.148950765700289,0.202885707893363,0.0244128359708616,-0.178472871922501,0.32620711841605,0.80258152173913,0.47637440332308,0.667484520905798,0.81063469307963,0.143150172173832,0.218971252441406,0.0462608337402344,-0.172710418701172,0.0679926826379353,0.0054830758603366,-0.0625096067775987,0.159389348697102,0.785733695652174,0.626344346955072,0.264308929443359,0.0292701721191406,-0.235038757324219,0.254241943359375,0.0509452819824219,-0.203296661376953,0,0.0510139465332031,0.0510139465332031,0,1.52587890625e-05,1.52587890625e-05
C2DTLZ2_R02,offline_RF_proxy,4,4,6,0.130435943603516,0.028076171875,0.841911980589192,0.5,-0.341911980589192,0.42263014655007,0.028076171875,-0.39455397467507,0.103465563438662,0.0277500311093313,-0.0757155323293306,0.218793302770801,0.493464335180033,0.274671032409232,0.0848782836318646,0.0214972245065788,-0.0633810591252857,0.636460313115133,0.5,-0.136460313115133,0.363539686884867,0.5,0.136460313115133,0.0715065957157459,0,-0.0715065957157459,0.655572778053988,1,0.344427221946012,0.580546354667521,NaN,NaN,0.147689819335938,0.028076171875,-0.119613647460938,0.0319059797939031,0,-0.0319059797939031,0.449682683590209,1,0.550317316409791,0.107105255126953,0,-0.107105255126953,0.142818450927734,0,-0.142818450927734,0,0,0,0,0,0
C2DTLZ2_R02,offline_RF_proxy,5,4,6,0.130435943603516,0.028076171875,0.793557064842346,0.667523961473248,-0.126033103369098,0.423126922137056,0.0727302305171174,-0.350396691619938,0.0979069143090942,0.027916380860713,-0.0699905334483811,0.250353427095283,0.450481803523422,0.200128376428139,0.0451212640792604,0.0174955946932394,-0.027625669386021,0.615861958412188,0.505462427508928,-0.11039953090326,0.384138041587811,0.494537572491072,0.11039953090326,0.0403200687867129,0.000624058025621703,-0.0396960107610912,0.72795601438891,0.988451086956522,0.260495072567612,0.496998864435192,0.651639344262295,0.154640479827103,0.130012512207031,0.0283584594726562,-0.101654052734375,0.0110067514509697,7.84978648580759e-06,-0.0109989016644839,0.44956570058199,0.954755434782609,0.505189734200618,0.0705451965332031,0.0009307861328125,-0.0696144104003906,0.157264709472656,0.00763320922851562,-0.149631500244141,2.288818359375e-05,0.290576934814453,0.290554046630859,0,0,0
MW7,clipped_GP_mean,1,4,6,0.0436935424804688,0.00637054443359375,0.586398136742382,0.520412076711922,-0.0659860600304598,0.320026965389972,0.0304856322291759,-0.289541333160796,0.216402453305332,0.00627479717492025,-0.210127656130411,0.249129865676182,0.490121995642633,0.240992129966451,0.417325502658055,0.00624330281318758,-0.411082199844867,0.664931025396969,0.503873019795004,-0.161058005601965,0.335068974603031,0.496126980204996,0.161058005601965,0.038306274681878,3.83915477168547e-05,-0.0382678831341612,0.631831674524184,0.992215568862275,0.360383894338092,0.694862518089725,0.434782608695652,-0.260079909394073,0.064239501953125,0.00635910034179688,-0.0578804016113281,0.00316725836690734,2.68740834017983e-05,-0.00314038428350554,0.151999301554042,0.983233532934132,0.831234231380089,0.0527191162109375,8.7738037109375e-05,-0.0526313781738281,0.913238525390625,8.7738037109375e-05,-0.913150787353516,0.0153427124023438,0.999237060546875,0.983894348144531,0.00386428833007812,1.9073486328125e-05,-0.00384521484375
MW7,clipped_GP_mean,2,4,6,0.0436935424804688,0.00637054443359375,0.447523922850182,0.450739882137489,0.00321595928730711,0.251784347830646,0.283644078894748,0.0318597310641019,0.204704033695162,0.195743937721643,-0.00896009597351879,0.315613346054997,0.281797562069182,-0.033815783985815,0.397959294251994,0.430648608452355,0.0326893142003605,0.652170461769274,0.686756713773632,0.0345862520043577,0.347829538230726,0.313243286226368,-0.0345862520043577,0.0244525110694483,0.00612729101561,-0.0183252200538383,0.671206565392003,0.620359281437126,-0.050847283954877,0.61944219886823,0.715695067264574,0.0962528683963444,0.0527114868164062,0.010040283203125,-0.0426712036132812,0.00333479596314173,0.000879166442715972,-0.00245562952042576,0.396979221232757,0.386826347305389,-0.0101528739273679,0.037750244140625,0.00850677490234375,-0.0292434692382812,0.853580474853516,0.926666259765625,0.0730857849121094,0.0278778076171875,0.00296783447265625,-0.0249099731445312,0.00223159790039062,0.0006561279296875,-0.00157546997070312
MW7,clipped_GP_mean,3,4,6,0.0436935424804688,0.00637054443359375,0.62307359311837,0.681400965278454,0.0583273721600848,0.299638815125618,0.0985947265788698,-0.201044088546748,0.17629207167765,0.00985448405036028,-0.16643758762729,0.256998780460238,0.363572724553961,0.106573944093723,0.363049763378645,0.0131377095433473,-0.349912053835297,0.6336894170692,0.603122042040446,-0.0305673750287538,0.3663105829308,0.396877957959554,0.030567375028754,0.00981690534125813,0.00633076621850933,-0.0034861391227488,0.722804260520342,0.787425149700599,0.0646208891802567,0.436657203690561,0.822854291417166,0.386197087726605,0.0409698486328125,0.0113067626953125,-0.0296630859375,0.00141609158721927,0.00326328155593265,0.00184718996871337,0.203946219661254,0.725748502994012,0.521802283332758,0.0214996337890625,0.0076446533203125,-0.01385498046875,0.82269287109375,0.00983047485351562,-0.812862396240234,0.023223876953125,0.947269439697266,0.924045562744141,0.00214385986328125,0.00113677978515625,-0.001007080078125
MW7,clipped_GP_mean,4,4,6,0.0436935424804688,0.00637054443359375,0.434709567056771,0.143859284586612,-0.290850282470159,0.0691344001011655,0.0298291747596747,-0.0393052253414908,0.0565885924558985,0.0642571893719854,0.00766859691608693,0.419386020340231,0.4632267491423,0.0438407288020685,0.079947239062693,0.216984185100232,0.137036946037539,0.533171717580344,0.518712548413006,-0.0144591691673382,0.466828282419656,0.481287451586994,0.0144591691673382,0.00943795125453748,0.000299454072191466,-0.00913849718234601,0.924218613584774,0.962275449101796,0.0380568355170225,0.731601731601732,0.553191489361702,-0.178410242240029,0.049407958984375,0.00642776489257812,-0.0429801940917969,0.0064821093781164,0.000103657178835508,-0.00637845219928089,0.887724812292649,0.944910179640719,0.0571853673480697,0.0123367309570312,0.000537872314453125,-0.0117988586425781,0.0126113891601562,0.100570678710938,0.0879592895507812,0.285045623779297,0.038818359375,-0.246227264404297,0.00407791137695312,6.866455078125e-05,-0.00400924682617188
MW7,clipped_GP_mean,5,4,6,0.0436935424804688,0.00637054443359375,0.345514073665849,0.515919687456939,0.170405613791089,0.16990697280337,0.0665995047758901,-0.10330746802748,0.216251272644862,0.0110345845463361,-0.205216688098526,0.335513548302402,0.417299775406661,0.0817862271042594,0.41181562951638,0.0347930599713747,-0.377022569545006,0.611499292509684,0.538144779721943,-0.0733545127877409,0.388500707490316,0.461855220278057,0.0733545127877408,0.0154334038054968,0.000955949538149681,-0.0144774542673471,0.761568011175135,0.922754491017964,0.161186479842829,0.586212121212121,0.658730158730159,0.0725180375180375,0.04803466796875,0.00682830810546875,-0.0412063598632812,0.00205034105867805,0.000295614917419781,-0.00175472614125827,0.438885978697398,0.861077844311377,0.422191865613979,0.025177001953125,0.00144195556640625,-0.0237350463867188,0.886070251464844,0.0033111572265625,-0.882759094238281,0.0253715515136719,0.529537200927734,0.504165649414062,0.0010223388671875,8.0108642578125e-05,-0.000942230224609375
MW7,offline_RF_proxy,1,4,6,0.0436935424804688,0.00637054443359375,0.795724045914749,0.764348493826018,-0.0313755520887306,0.303760634072946,0.0298090544196344,-0.273951579653311,0.0491275375158795,0.00627517029758552,-0.042852367218294,0.266517794692256,0.482499755914998,0.215981961222742,0.0845746835829714,0.00289424225136085,-0.0816804413316106,0.625909993917051,0.5,-0.125909993917051,0.374090006082949,0.5,0.125909993917051,0.0210977701543739,0,-0.0210977701543739,0.727082242011524,1,0.272917757988476,0.628520499108734,NaN,NaN,0.0519447326660156,0.00637054443359375,-0.0455741882324219,0.0100801787067693,0,-0.0100801787067693,0.620132704731971,1,0.379867295268029,0.0321006774902344,0,-0.0321006774902344,0.0459365844726562,0,-0.0459365844726562,0,0.727931976318359,0.727931976318359,2.288818359375e-05,0,-2.288818359375e-05
MW7,offline_RF_proxy,2,4,6,0.0436935424804688,0.00637054443359375,0.85244053111509,0.826428175920095,-0.0260123551949948,0.321739136528093,0.273795824743888,-0.047943311784205,0.0414808934911961,0.0288605699264453,-0.0126203235647508,0.272408516247537,0.227265737321409,-0.0451427789261276,0.0693837319606196,0.109973112956557,0.040589380995937,0.573223579191729,0.721871871634849,0.148648292443119,0.426776420808271,0.278128128365151,-0.148648292443119,0.00467908572340341,0.0191305082273087,0.0144514225039053,0.848873755893138,0.537125748502994,-0.311748007390144,0.403925619834711,0.865705350938151,0.461779731103441,0.04156494140625,0.022430419921875,-0.019134521484375,0.00239738322230643,0.00449948939241537,0.00210210617010893,0.658023397939584,0.488023952095808,-0.169999445843776,0.011077880859375,0.0219573974609375,0.0108795166015625,0.0331916809082031,0.05609130859375,0.0228996276855469,0,0,0,0,0,0
