CampaignId,CaseIndex,CaseId,ProblemId,Status,AllInfeasibleStress,InitialSeed,SolverSeed,InitialCount,SequentialBudget,CompletedSequentialEvaluations,TotalEvaluations,InitialFeasibleCount,FinalFeasibleCount,FinalFeasibleRate,FirstFeasibleEvaluationIndex,SequentialEvaluationsToFirstFeasible,ParetoPointCount,FinalHypervolume,HypervolumeReference1,HypervolumeReference2,HypervolumeReferenceSource,FallbackCount,FeasibilityDiscoveryCount,PrimarySelectionCount,ChallengerSelectionCount,FallbackSelectionCount,OtherSelectionCount,WallTimeSeconds,MeanIterationSeconds,MeanPoFFitSeconds,MeanObjectiveFitSeconds,MeanObjectiveDrawSeconds,MeanCandidateGenerationSeconds,MeanAcquisitionSeconds,MeanExpensiveEvaluationSeconds,LoggingLevel,PrimaryCandidateCount,ChallengerCandidateCount,ObjectiveFeatureCount,RunDirectory,ErrorIdentifier,ErrorMessage
"release_benchmark_20260809_134018_466",2,"COSSIN2","COSSIN2","completed",0,2026072402,2026072502,20,60,60,80,7,36,0.45000000000000001,1,0,19,5.1941632872173882,2.0955065781666877,1.2368729865975265,"derived from final feasible observations",0,0,54,6,0,0,13.263547000005842,0.21341681333333332,0.001530245,0.070166331666666679,0.0024642466666666665,0.0029039999999999999,0.13591029333333335,0.00012043333333333334,"full",1024,512,256,"@CAMPAIGN_ROOT@/02_COSSIN2/ctsemo_20260809_134029_018_seed2026072502","",""
