x1,x2,RawMean,p_i,IsFeasible
0.00248756218905473,0.893034825870647,1.28842209054661,1,1
0.00248756218905473,0.898009950248756,1.24516902302661,1,1
0.00248756218905473,0.902985074626866,1.22212307078992,1,1
0.00248756218905473,0.907960199004975,1.21493422230204,1,1
0.00248756218905473,0.912935323383085,1.21834496894063,1,1
0.00248756218905473,0.917910447761194,1.22704413996896,1,1
0.00248756218905473,0.922885572139303,1.23543871650699,1,1
0.00248756218905473,0.927860696517413,1.23849120263993,1,1
0.00248756218905473,0.932835820895522,1.23634434900732,1,1
0.00248756218905473,0.937810945273632,1.23153988508579,1,1
0.00248756218905473,0.942786069651741,1.2260979135452,1,1
0.00248756218905473,0.947761194029851,1.22148608483006,1,1
0.00248756218905473,0.95273631840796,1.21869546863568,1,1
0.00248756218905473,0.95771144278607,1.21829953081186,1,1
0.00248756218905473,0.962686567164179,1.22049521212275,1,1
0.00248756218905473,0.967661691542289,1.22512673918443,1,1
0.00248756218905473,0.972636815920398,1.23169251723121,1,1
0.00248756218905473,0.977611940298508,1.23933504213112,1,1
0.00248756218905473,0.982587064676617,1.24681334071143,1,1
0.00248756218905473,0.987562189054726,1.25245704058936,1,1
0.00248756218905473,0.992537313432836,1.25410109435109,1,1
0.00248756218905473,0.997512437810945,1.2490060878264,1,1
0.00746268656716418,0.00248756218905473,1.23487521036502,1,1
0.00746268656716418,0.00746268656716418,1.2225996727372,1,1
0.00746268656716418,0.0124378109452736,1.20034069927812,1,1
0.00746268656716418,0.0174129353233831,1.17083240495434,1,1
0.00746268656716418,0.0223880597014925,1.13642005591412,1,1
0.00746268656716418,0.027363184079602,1.09897993641637,1,1
0.00746268656716418,0.0323383084577114,1.0599763357731,1,1
0.00746268656716418,0.0373134328358209,1.0205322901362,1,1
0.00746268656716418,0.0422885572139304,0.981493524793444,0.981493524793444,1
0.00746268656716418,0.0472636815920398,0.943482683196876,0.943482683196876,1
0.00746268656716418,0.0522388059701493,0.906944370770529,0.906944370770529,1
0.00746268656716418,0.0572139303482587,0.872182214654808,0.872182214654808,1
0.00746268656716418,0.0621890547263682,0.83938917408754,0.83938917408754,1
0.00746268656716418,0.0671641791044776,0.808672212803622,0.808672212803622,1
0.00746268656716418,0.0721393034825871,0.780072291813347,0.780072291813347,1
0.00746268656716418,0.0771144278606965,0.75358049445917,0.75358049445917,1
0.00746268656716418,0.082089552238806,0.72915096561577,0.72915096561577,1
0.00746268656716418,0.0870646766169154,0.70671123482011,0.70671123482011,1
0.00746268656716418,0.0920398009950249,0.686170397842901,0.686170397842901,1
0.00746268656716418,0.0970149253731343,0.667425550813152,0.667425550813152,1
0.00746268656716418,0.101990049751244,0.650366803458971,0.650366803458971,1
0.00746268656716418,0.106965174129353,0.634881141447093,0.634881141447093,1
0.00746268656716418,0.111940298507463,0.620855360520096,0.620855360520096,1
0.00746268656716418,0.116915422885572,0.6081782556955,0.6081782556955,1
0.00746268656716418,0.121890547263682,0.596742215963529,0.596742215963529,1
0.00746268656716418,0.126865671641791,0.586444347643868,0.586444347643868,1
0.00746268656716418,0.131840796019901,0.577187226940165,0.577187226940165,1
0.00746268656716418,0.13681592039801,0.568879363507314,0.568879363507314,1
0.00746268656716418,0.141791044776119,0.561435441381334,0.561435441381334,1
0.00746268656716418,0.146766169154229,0.554776390876721,0.554776390876721,1
0.00746268656716418,0.151741293532338,0.548829334578459,0.548829334578459,1
0.00746268656716418,0.156716417910448,0.543527441964903,0.543527441964903,1
0.00746268656716418,0.161691542288557,0.538809720174192,0.538809720174192,1
0.00746268656716418,0.166666666666667,0.534620762703139,0.534620762703139,1
0.00746268656716418,0.171641791044776,0.530910473179796,0.530910473179796,1
0.00746268656716418,0.176616915422886,0.527633777591995,0.527633777591995,1
0.00746268656716418,0.181592039800995,0.524750335328074,0.524750335328074,1
0.00746268656716418,0.186567164179104,0.522224256962525,0.522224256962525,1
0.00746268656716418,0.191542288557214,0.520023834790347,0.520023834790347,1
0.00746268656716418,0.196517412935323,0.518121290589383,0.518121290589383,1
0.00746268656716418,0.201492537313433,0.516492543895277,0.516492543895277,1
0.00746268656716418,0.206467661691542,0.515117003146895,0.515117003146895,1
0.00746268656716418,0.211442786069652,0.513977381349773,0.513977381349773,1
0.00746268656716418,0.216417910447761,0.513059537368623,0.513059537368623,1
0.00746268656716418,0.221393034825871,0.5123523435617,0.5123523435617,1
0.00746268656716418,0.22636815920398,0.511847580180096,0.511847580180096,1
0.00746268656716418,0.23134328358209,0.511539856748784,0.511539856748784,1
0.00746268656716418,0.236318407960199,0.511426560502055,0.511426560502055,1
0.00746268656716418,0.241293532338308,0.511507831845222,0.511507831845222,1
0.00746268656716418,0.246268656716418,0.511786566740556,0.511786566740556,1
0.00746268656716418,0.251243781094527,0.512268445852984,0.512268445852984,1
